comment,antagonize,antagonize:confidence,condescending,condescending:confidence,dismissive,dismissive:confidence,hostile,hostile:confidence,sarcastic,sarcastic:confidence
You haven't been around long enough to know who I am.I've been posting here for years. try reading about something other than Trump. .,1,0.6095,0,0.6074,1,0.6095,0,0.6074,1,0.6095
You sort of contradicted yourself in your last sentence. And professional women don't need subsidized daycare. Next.,0,1.0,0,0.5905,1,1.0,0,1.0,0,1.0
Nonsense. All public money was private money coming from people with various moral beliefs. When it comes to killing people I support the right of opting out.,0,1.0,0,0.8249,1,0.6922,0,1.0,0,0.8249
Mr. Walllace please check your false assumptions.,0,0.8906,1,0.8524,1,0.8129,0,0.9278,0,0.962
You poor sensitive soul. Perhaps you should confine yourself to a 'safe space'.,0,0.6263,1,0.5898,1,0.5898,0,0.6263,1,0.5898
Unfortunately the elites will survive just fine. It will the people who will suffer because the elites will make sure their oxen are not gored.,0,0.6679999999999999,0,0.6679999999999999,1,0.5098,0,0.6679999999999999,0,0.6741
"As if you would know, Cabo.",0,0.6245,1,1.0,1,0.6007,0,0.8132,0,0.8113
"No, just Diversity. It's all he thinks about: Diversity, Diversity, Diversity, the answer to everything.",0,0.8001,0,0.6083,1,0.6066,0,1.0,0,0.6083
uninformed post..,0,0.7896,1,0.7893,1,0.6161,0,0.7896,0,1.0
wdf are you talking about here ???an unsecured train rolled down and caused a horrible accident. Our prayers are with those who suffered. Legal matters will follow. No time for partisan crap on this oneYou wanna play 'KICK THE DOG'....get a dog,1,0.7936,0,0.606,1,0.5965,1,0.5911,0,0.606
You can't help it if you're ignorant of the law and one's legal rights - you're just one of the mob and need it to think for you.,1,0.6016,1,1.0,1,0.6101,1,0.5913,0,0.8115
Off topic.,0,1.0,0,1.0,1,0.7931,0,1.0,0,1.0
"Ah, so it is only symbolic then ? ... how about the whole religion and all (man-made) religions are symbolic (i.e. created by man to suit his spiritual needs).",0,0.6022,0,0.6022,1,0.5948,0,0.6022,1,0.5963
@D*pey2012Dolton bailed out the Teachers Pension Fund back in 2006 to the Tune of $400 Million Dollars. Try to pull your head out of a dark place before putting up bs!Pffft.,1,1.0,1,0.7842,1,1.0,1,0.6129,0,0.5865
you are certifiably a nut job with that comment.,0,0.6115,0,0.5876,1,0.5942,1,0.5942,0,0.6124
It's like the Liberals just made a payment to the mafia. Welcome to the Wynne-Trudeau Canada. What fools we are in this country :(,0,0.5982,1,0.5992,1,0.5992,0,0.7909,1,0.5972
These comments show that you must be ailed by Harper Derangement Syndrome to rad the G&M.,1,0.6127,1,0.6206,1,0.6206,0,0.8044,1,0.5829
You're not being tolerant by tolerating medieval practices G@M. When will you get this through your head?,0,0.6104,1,0.5979,1,0.5979,0,0.6104,0,1.0
You watch too much Cee Bee Cee.,0,0.8038,0,0.6112,1,0.7984,0,0.8038,0,0.8074
"Hey 'der Bingle' I see you are doing 'truthbender' on other posts.. put one here to support your post, and then give yourself an extra thumbs up!",0,0.6114,0,0.6114,1,0.5835,0,0.8069,1,0.5963
Ken Maynard you've got some issues with reality,0,0.6645,0,0.6645,1,0.6755,0,0.8306,0,0.9182
So what can we take from this article? Perhaps nothing.,0,1.0,0,0.5846,1,0.6106,0,1.0,0,0.7954
"So, with reference to this article, your point would be?Hugely, hugely ironic post.",0,0.7922,0,0.597,1,0.6001,0,1.0,0,0.8048
I just read the above. I am a scientist and this post is just total rubbish from an uneducated neocon moron.,1,0.6052,1,0.6052,1,0.6052,1,0.6052,0,0.7948
'once she is President' ?? Getting ahead of ourselves aren't we?,0,0.7293,1,0.5845,1,0.5845,0,0.8726,1,0.5845
This whole thing sounds like the basis of a Simpsons or South Park episode.,0,0.6138,0,0.6025,1,0.5858,0,0.8021,1,0.6007
"Then you haven't looked very hard, and shouldn't be commenting on the matter.",0,0.588,0,0.6095,1,0.6081,0,1.0,0,1.0
Who let you in? Do you know .Because you were not even born at that time .,0,0.6141,1,1.0,1,1.0,0,0.8066,1,0.6005
A simplistic hardened and vile response -,0,0.7902,0,0.7902,1,0.6251,0,1.0,0,1.0
"Why don't you tell that to the next firefighter, police officer or paramedic you see? Or do you just hide behind a keyboard?",1,0.6831,1,0.6831,1,0.502,0,0.6671,0,0.8322
A perfect redundancy of pandering tripe.,1,0.6104,0,0.59,1,0.612,0,0.6041,0,0.6167
Seeing as you keep saying its dirty and smelly and falling apart.....don't bother.,0,0.8028,0,0.8028,1,0.5874,0,1.0,0,1.0
sageantoine....if you believe hospital care is free... you are the one living in a fantasy. I gladly pay my taxes... i begrudge them being pissed away on foolish ideologically driven wastes of money such as carbon taxes etc.,0,0.5920000000000001,1,0.6022,1,0.6022,0,0.5920000000000001,0,0.8002
Some of us knew this only too well right from the start but we were branded racists and rednecks. What do you learn from that particular anecdote? (nothing I suspect in most cases),0,0.6044,0,0.6044,1,0.5853,0,0.7989,0,0.8055
It is not a law. It is called 'good manners'. That is often lacking in the newcomers.,0,0.8009999999999999,1,1.0,1,0.5908,0,1.0,0,0.8009999999999999
"In the 70's, girls wore tube tops and terry cloth short shorts and guys managed to graduate with good grades and no rape conviction.",0,0.8041,0,0.6023,1,0.5954,0,1.0,1,0.8009999999999999
Kris is doing Her auto repeat rants yet again... same day same old gullings...,1,0.7842,1,0.5869,1,0.5869,0,0.8075,0,1.0
Putin's useful idiots are out in full force today,0,0.6028,0,0.6035,1,0.5899,0,0.7962,0,0.7962
SHHHHHHHHHHH!!!!!!,0,0.5951,0,0.5951,1,0.6226,0,0.5856,0,1.0
50 years? It has been 65 years since the european invaders seized Palestine. Put an end to the Nakba and unite Palestine from the Jordan River to the Mediteranean Sea! Put and end to the zionist scourge!,1,0.6085,0,0.5858,1,0.609,1,0.6085,0,1.0
And if you read the article you'd see how your post is irrelevant and misleading.,0,0.6141,1,0.6,1,0.7859,0,0.8066,0,0.8075
This gets displayed?,0,0.8355,1,0.5029,1,0.8388,0,0.8355,0,0.6616
Yet another blogging boy who imagines his opinions are facts. They are not. (and you are right. Neither are mine. But at least I know it.),0,0.5932,1,0.7853,1,0.7853,0,0.589,1,0.6138
It was often like a pre-written play with the Conservatives reading from their prepared scripts. Complete contempt of the parliamentary process. Shameful!,1,0.6066,1,0.6066,1,0.6066,0,0.8004,0,0.8004
You are very ill-informed.,0,0.6079,1,0.8013,1,0.5949,0,0.8031,0,0.8048
"Moronic comment, Jimmie.",0,0.6125,1,0.8172,1,0.8172,1,0.6053,0,0.7966
"jesus, you are taking this very hard",0,0.6838,0,0.5261,1,0.6366,0,0.6838,0,0.8436
Layton? What 'things' are you talking about? And Clinton was never accused of rape. I see you take the Ford approach to facts.,0,0.8033,0,0.6001,1,0.5982,0,0.8033,0,0.7854
"Hey, now, crownline, the people who agree with the author of this comical tome obviously don't care about such details. Heck, they prefer the idea that the only cheating ever done comes from the right! Don't bother them.",1,0.8402,0,0.5101,1,0.6709999999999999,1,0.6742,0,0.6761
">> pursuing an international criminalSo you fell for that one, as well.",1,0.6241,1,0.6241,1,0.6241,0,1.0,0,0.8016
@Progressive111 You are making the other conbot trolls look bad with all your researchyish quotization of factoids.,1,0.5993,1,0.5993,1,0.5993,0,0.8045,0,0.604
"Oh Lyle, that comment must be snark.",0,0.7997,0,0.6001,1,0.611,0,1.0,0,0.7953
This author is no Chaucer or Erasmus. Yawn.,0,0.5903,1,0.6074,1,0.6172,0,0.7991,0,0.7893
Wrong. He is a shoo in. Mormons love cheap labor.,0,0.618,0,0.8213,1,0.5897,0,0.6136,0,0.8213
You're a fear-mongering idiot.,1,0.5955,0,0.6042,1,0.5868,1,0.5916,0,0.8086
No more taxes wrote - 'Probably because the muslims have so many temporary workers here now that they out number Canadians.'You're ignorance is stunning.,0,0.8039,0,0.6138,1,0.805,0,1.0,0,0.5812
Exactly. Who cares?,0,0.7971,1,0.5834,1,0.7819,0,0.7971,0,1.0
Cuba made out much better than Venezuela did. Venezuela is the poster boy for the resource curse.,0,0.5994,0,0.8103,1,0.6092,1,0.6092,0,0.6017
"Just leave and go on with your life dude, wtf",0,0.7085,0,0.6514,1,0.8555,0,0.9025,0,1.0
on the same grounds that you imagine they are not - i would study and research a little bit more if i were you,0,0.7981,1,0.608,1,0.608,0,0.7981,0,0.6086
More ignorant rubbish : Paul Martin has a fleet of bulk carriers. He does not have any ships suitable for transporting crude oil,0,0.6174,0,0.8211,1,0.5906,0,0.8211,0,0.8211
Wow the stupid meter registered that one as a 10! You win a free trip to a rubber room.,1,1.0,1,0.7833,1,0.7833,1,0.888,1,0.7743
"Pragmatic, 2008? Have you taken a hit from the JT bong?",0,0.5974,1,0.8097,1,0.6116,1,0.5929,0,0.8019
"ugh, put to rest that argument, it is so false. often people (well, me) will come to the site for the comments in response to articles and enjoy the knowledge that the sludge is not being ingested by everyone.",1,0.5858,1,0.5989,1,0.5989,1,0.5858,0,1.0
"@NEA2 - no one wants to hear from someone whose idea of a political discussion is to say ""he's dumb"".",0,0.8104,1,1.0,1,0.812,0,0.8104,0,1.0
"Progressive, there is no way in hll you are NDP! Unless it stands for No Democratic Principles.",1,0.8106,0,0.5914,1,0.5958,0,0.5914,1,0.6139
This guy is either unhinged or ex CIA.,1,0.8061,1,0.8061,1,0.5920000000000001,1,0.6,0,0.8075
Well I disagree with your premise that the world is not a nasty place. Need proof watch the news.,0,1.0,0,0.8016,1,0.5828,0,1.0,0,1.0
"Agreed, Thomas. Our friend benhone1 here is very likely some overexcited teen who doesn't know when too much is too much.",1,0.8096,1,0.7898,1,0.8063,1,0.5894,0,0.6043
Are you comparing Aboriginal children to those children with mental and physical challenges. I don't think so,1,0.6012,0,0.7938,1,0.6012,0,0.7938,0,1.0
Jack; the election was in May. You guy choked and blew it! Get over it.,0,0.6239,0,0.8163,1,0.5820000000000001,0,0.8077,0,1.0
"and the same goes for you, teacher-hater!",1,0.9582,0,0.7664,1,0.5212,1,0.6428,0,0.9603
your comment is so uninformed and has nothing to do with Venezuela. If you want to know the truth read my comment above and get informed.,0,0.6058,1,0.7879,1,0.5920000000000001,0,0.6058,0,1.0
"Your view is distorted by your politics, and by trying to get a job at McDonalds....",0,0.6102,1,0.7984,1,0.6015,0,0.6102,1,0.6084
Do you really expect people to read your book? Give us the Coles notes.,1,0.7138,1,0.5666,1,0.7138,0,0.5589,1,0.5695
He wouldn't have to outlaw common sense as you already have none,1,0.5702,1,0.7878,1,0.6124,0,0.6071,0,0.6071
RobL44- Please try again. this comment is gibberish.,0,0.7991,1,1.0,1,1.0,0,1.0,0,1.0
"My expectations of you were very low, Skyline, and you met them.",1,1.0,1,1.0,1,0.7505,1,0.7525,1,0.7505
"Nonsense, and that is all that needs be said about that.",0,1.0,0,0.7995,1,0.7877,0,0.8146,0,0.7995
??? What media has she been reading???,0,0.5916,1,0.8079999999999999,1,0.6082,0,0.7993,0,1.0
What an ignorant comment.,1,1.0,1,0.7552,1,1.0,1,1.0,0,1.0
Complete waste.,0,0.8077,1,0.5976,1,0.8024,0,0.8082,0,1.0
"Ah yes, this story is perfectly in tune with JT's infantile world.",0,0.8019,1,0.7922,1,0.5895,0,0.8019,0,1.0
"'Yet when Harper, RIGHTFULLY calls out the fraud of global warming, and refuses to play the Obama charade' Your post was generated by a scientifically illiterate gibberish machine, you should turn it off.",1,0.8069,1,1.0,1,0.7981,1,0.8069,0,0.5989
This is innocent. Good god. Get a life. It's locker room talk. What is the guy supposed to do. Forget he is in the locker room. I know he wasn't. But if people are making a thing out of this then they have too much time on their hands.,1,0.5959,1,0.7892,1,0.5959,1,0.7939,0,0.8035
You are such a sucker.,1,1.0,1,0.5655,1,0.585,1,1.0,0,0.8514
Really? Importing an American shop worn narrative into Canada to explain how this person 'forgot' where she was born? Really? Grow a few gray cells for heaven's sake.,1,0.7566,1,0.7566,1,0.7566,0,0.7641,0,1.0
"?""rookies"" I don't think so. And you might want to improve upon up on your lack of knowledge.. oh look and Justin smiles with another human being http://www.cbc.ca/news/politics/justin-trudeau-s-inner-circle-a-reflection-of-the-leader-1.2538082",1,0.8063,1,1.0,1,1.0,1,0.6137,1,0.5992
You missed the point of that statement entirely.,0,0.8033,0,0.6001,1,0.7854,0,0.8033,0,1.0
"Well KaelThas, good parents don't fight over their children. If you spent a fortune feeding some venal lawyer, you have only yourself to blame.",0,0.6182,0,0.6182,1,0.6,0,0.8,0,0.6182
You are not up to date. Anthroprogenic CO2 is net net good all around.,0,1.0,0,0.6729,1,0.514,0,1.0,0,1.0
"Right, just watch him destroy our country, sunny ways.........",0,1.0,0,1.0,1,0.8037,0,0.7916,0,1.0
could you perhaps clearly explain why it's a 'needless' layer? Or are you good with some shallow off the cuff Rovian nonsense?,1,0.5920000000000001,1,0.5920000000000001,1,0.5920000000000001,0,0.8066,0,0.5934
Time for Lewis to move to a communist if he likes it so much.,0,0.6066,0,0.614,1,0.586,0,0.8065,1,0.586
no one does that anymore. even I played with dolls more then trucks growing up. that was 40 years ago. get over it - socialization is not the problem.,0,1.0,0,0.7921,1,0.5898,0,1.0,0,0.6085
Silly comment. Canada is the envy of the world. That we have a voice that doesn't follow like a sheep scares you.,1,0.6079,0,0.7949,1,0.5972,0,0.5972,0,1.0
"What? And set a precedent for this government, Tabatha? Don't hold your breath, dear!",0,0.6038,1,0.5958,1,0.5958,0,1.0,1,0.7956
"Believe what you want, but you would be wrong.",0,0.6014,1,0.8026,1,0.8026,0,0.7945,0,1.0
Tom Flanagan needs to buzz off. Perhaps return to his US roots and take his destructive neocon ideas with him.,0,0.8188,0,0.8188,1,0.5956,0,0.6167,0,1.0
"A trivial incident like this, true or not, deserves prominence on the G&M website ?Any idea how many people are on the receiving end of rudeness or thoughtless remarks on a daily basis ?Get over it.",0,0.7947,1,0.6065,1,0.8087,0,0.8009999999999999,0,0.5989
What an incredibly weak response. You have proven Bruce's point. Thanks for posting.,0,0.7922,1,0.8117,1,0.792,0,0.7922,1,0.616
False argument. There are many children of straight people who don't know their biological mother or father. do you know the number of single mothers?,0,0.8185,1,0.5901,1,0.5901,0,0.8185,0,1.0
Would like the con hack loserbots on here to REFUTE the study - not just smear the author with ad hominem attacks. REFUTE THE DATA IF YOU CAN. Waiting....*crickets*,0,0.6215,0,0.6215,1,0.5909,0,0.5941,1,0.5909
I have no idea at all what your rants have to do with this Article???,0,0.5962,0,0.8044,1,0.8,0,0.5962,0,1.0
says who ?,0,0.7928,0,0.7928,1,0.6125,0,0.7928,0,1.0
"Yawn... If you can't dazzle them with brilliance, baffle them with bullchips....",0,0.8023,0,0.7929999999999999,1,0.586,0,1.0,0,0.6128
"Sure, end it with a noose. U think Paul B doesn't deserve that? This is the problem with Western Civ these days... weak, pathetic, apologetic.. we are witnessing our steep decline.",0,0.8081,0,0.5969,1,0.5828,0,0.8081,0,0.595
You've accused a seasoned newspaper of ineptitude without offering any arguments. Seems like the only ineptitude here stems from your reasoning.,1,0.8468,1,0.8407,1,1.0,0,0.6579999999999999,0,0.8468
"What's that other noise? Sounds like someone ranting about something that a) isn't an issue and b) isn't even remotely related to the article to which they are commenting. Move on, please.",0,0.5872,0,0.6087,1,0.7914,0,1.0,0,0.7956
You can vote based on little thefts if you want. I'd rather keep an eye the big thefts. The big thefts keep showing up in the red tent.,0,0.5956,1,0.613,1,0.5815,0,0.5956,0,0.5956
"Well, you have your cliches and stereotypes down, I will grant you that... but I doubt you know anything else about people, Canada or the world... thanks for the contribution... about as valuable as Peggy's",0,0.6166,0,0.6166,1,0.5745,0,0.8042,0,0.6166
